,Country,Year,Score,Low,High,Economy,Family,Health,Freedom,Trust,Generosity,Dystopia,Ind 1,Ind 2,Ind 3,Ind 4,Ind 5,Ind 6,Ind 7,Ind 8,Ind 9,Ind 10,Ind 11,Ind 12,Ind 13,Ind 14,Ind 15,Ind 16,Ind 17,Ind 18,Ind 19,Ind 20,Ind 21,Ind 22,Ind 23,Ind 24,Ind 25,Ind 26,Ind 27,Ind 28,Ind 29,Ind 30,Ind 31,Ind 32,Ind 33
328,Sri Lanka,2016,4.415,4.322,4.508,0.97318,0.84783,0.62007,0.50817,0.07964,0.46978,0.91681,95.5882339477539,99.0801,6.01988659395931,4.8348319732562,1.80556984779775,29.7818686,51.474748158842,15.292,,,,,6.899,34.89671,50.4102,16.8527581813925,,81787420023.358,4.46882968833408,27.636433268737,98.68899,3.15423993193984,6.1,9.1,21203000.0,17.42213,23.16642,,65610.0,12.2929318106499,50.0084866739714,4.36999988555908,
329,Sri Lanka,2017,4.44000005722046,4.32655292212963,4.55344719231129,1.00985014438629,1.25997638702393,0.625130832195282,0.561213254928589,0.0736539661884308,0.490863561630249,0.419389247894287,,99.29702,,,,,51.7017420940217,,,,,,,33.3783,51.1788,16.5626994453509,,87357205923.1238,3.30879963339585,29.4639533987297,98.85646,3.93435655023475,5.8,8.8,21444000.0,,22.93257,,65610.0,12.5414256520156,50.9690645573674,4.17999982833862,
330,Sudan,2015,4.55,4.4826,4.6174,0.52107,1.01404,0.36878,0.10081,0.1466,0.19062,2.20857,38.0091552734375,57.32383,1.57513590830388,4.04785070973843,2.18,6.303739671,81.6309535161404,33.315,,,,,7.522,,,,1.9375,97156119150.0,4.90604517452815,20.7096502783685,,,30.6,67.1,38647803.0,,,61.5967474758976,,,19.1008041102885,,
331,Sudan,2016,4.139,3.928,4.35,0.63069,0.81928,0.29759,0.0,0.10039,0.18077,2.10995,38.5284423828125,59.56956,-2.45695179156519,-0.974762122574575,2.18,9.370710341,80.7197296447761,32.926,,,,,7.435,,,,,95584380032.2061,4.70000004201418,20.0000336939144,,,30.1,65.2,39578828.0,,,,,,22.3559290338775,,
332,Sudan,2017,4.13899993896484,3.9322527128458,4.34574716508389,0.65951669216156,1.21400856971741,0.290920823812485,0.0149958552792668,0.089847519993782,0.182317450642586,1.68706583976746,,,,,,,79.7607927664487,,,,,,,,,,,117487857142.857,4.28307100401813,20.8659861505444,,,29.5,63.2,40533330.0,,,,,,21.5071466352146,,
333,Sweden,2015,7.364,7.33243,7.39557,1.33171,1.28907,0.91087,0.6598,0.43844,0.36262,2.37119,100.0,99.63126,4.62842632169394,3.52785738958721,7.1246718444401,28.55522951,58.4655957168043,11.7,,,,,9.3,23.34384,27.10897,31.900039525127,,497918109302.399,4.52196934683704,29.1469001347664,,-5.46842801674585,1.6,2.9,9799186.0,12.87345,12.09754,53.2477697984376,447430.0,26.9858042887144,86.2408032648707,7.43160009384155,
334,Sweden,2016,7.291,7.227,7.355,1.45181,1.08764,0.83121,0.58218,0.40867,0.38254,2.54734,100.0,99.60713,3.55612122337388,2.26312616554108,7.1246718444401,29.3735745,59.320481409291,11.8,,,,,9.2,,,31.3547124252123,,514459972806.171,3.23494192235782,29.5882539101644,,2.78702003977361,1.7,2.9,9923085.0,12.90017,12.3537,,447430.0,27.6546142142144,83.7076218181884,6.98999977111816,
335,Sweden,2017,7.28399991989136,7.22390496239066,7.34409487739205,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.384398728609085,0.385399252176285,2.09753799438477,,,,,,,60.0513391923878,,,,,,,,,,,538040458216.997,2.28811587026492,29.8879497559914,,3.53093286948756,1.7,2.8,10067744.0,,,,447430.0,,86.442070486928,6.71829986572266,
336,Switzerland,2015,7.587,7.55289,7.62111,1.39651,1.34951,0.94143,0.66557,0.41978,0.29678,2.51738,100.0,99.62648,4.49543753836568,3.31267185281901,4.56884498804601,34.32667205,48.7682390466929,10.5,,,,,8.2,28.52372,35.57103,17.1611226508458,0.0,679289166858.236,1.22638435945626,34.6341386028189,,0.402126604208775,3.0,4.3,8282396.0,,,25.2919836825127,41290.400390625,9.84947244206299,112.768159487105,4.80070018768311,
337,Switzerland,2016,7.509,7.428,7.59,1.52733,1.14524,0.86303,0.58557,0.41203,0.28083,2.69463,100.0,99.75995,-2.49150643990318,-3.55053659267408,4.56884498804601,33.45288021,49.3821398765529,10.5,,,,,7.8,,,17.4467814928423,,668745279604.532,1.37588449583828,34.3321458684835,,1.75819420234065,3.0,4.3,8373338.0,9.7742,10.13562,,41290.400390625,9.76821094216059,120.4002140529,4.91790008544922,
338,Switzerland,2017,7.49399995803833,7.42622749567032,7.56177242040634,1.56497955322266,1.51691174507141,0.858131289482117,0.620070576667786,0.367007285356522,0.290549278259277,2.2767162322998,,,,,,,49.9489455507177,,,,,,,,,17.4107840488182,,678887336848.252,1.08679221938421,34.3398704583782,,4.55993547777169,3.0,4.2,8466017.0,,,,41290.400390625,10.494625561838,118.904207841149,4.79670000076294,
339,Tajikistan,2015,4.786,4.75402,4.8179799999999995,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2.11399,99.9973526000976,95.10652,,,3.76833453595531,,62.4512806791573,29.337,,,,,5.194,,,,8.4360839,7854602391.65355,6.00828729281753,-10.9151867329633,,,15.7,35.8,8548651.0,,22.28986,44.6592039196129,141380.0,,52.7301910606978,,
340,Tajikistan,2016,4.996,4.923,5.069,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,2.39106,100.0,95.47253,,,3.76833453595531,,62.7384592913096,28.842,,,,,5.158,,,,,6952678127.03396,6.87296416938112,-4.7836693337445,,,15.0,34.6,8734951.0,,22.19159,,141380.0,,54.9733751108223,,
341,Tajikistan,2017,5.04099988937378,4.970574182868,5.11142559587956,0.524713635444641,1.27146327495575,0.529235124588013,0.471566706895828,0.146377146244049,0.248997643589973,1.84904932975769,,98.53461,,,,,63.1792893002144,,,,,,,,,,,7146449583.02631,7.61749312416737,-0.379705400981997,,,14.5,33.6,8921343.0,,22.30051,,141380.0,,56.7332242225859,,
342,Tanzania,2015,3.781,3.7303900000000003,3.83161,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,18.5,,4.17451508014098,1.9269634581828,3.73,23.82996771,93.4348594307611,38.64,,,,,7.015,,,,36.63676528,45628320355.1735,6.95937186615613,25.8149391982778,85.75514,6.53878822000226,22.0,58.3,53879957.0,,,85.7130419384343,947300.0,,46.3953529403806,,
343,Tanzania,2016,3.666,3.561,3.771,0.47155,0.77623,0.357,0.3176,0.05099,0.31472,1.37769,32.8,80.80852,6.18232806550962,6.49597687136539,3.73,21.06295735,93.0237746410775,38.186,,,,,6.737,,,,,47388394818.1193,6.96807186932486,24.3828401001371,,7.77721255794243,21.6,56.1,55572201.0,,41.76673,,947300.0,,42.3310410115355,,
344,Tanzania,2017,3.34899997711182,3.23657019883394,3.46142975538969,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.0660351067781448,0.354256361722946,0.621130466461182,,79.79935,,,,,92.3738125049784,,,,,,,,,,,52090321003.0556,7.10416126467624,23.6977913857153,,7.08933179206173,21.1,54.0,57310019.0,17.11346,47.15284,,947300.0,,32.6209471329222,,
345,Thailand,2015,6.455,6.41943,6.49057,0.9669,1.26504,0.7385,0.55664,0.03187,0.5763,2.31945,99.6,,6.56030115794999,6.18652310268347,4.19167452490432,31.98664696,39.9709956748347,10.582,,,,,7.75,,,18.5782063100861,0.32665459,401399422442.967,3.02017399321757,31.8747273497424,98.14663,1.66234443262887,5.8,10.4,68657600.0,28.15431,16.88246,22.8630701280756,513120.0,16.1242010698667,125.891926875428,0.596700012683868,
346,Thailand,2016,6.474,6.396,6.552,1.0893,1.04477,0.64915,0.49553,0.02833,0.58696,2.5796,100.0,,0.868816362963187,0.567200888438265,4.19167452490432,35.15299075,40.0667249848225,10.333,,,,,7.872,,,19.0036729833442,,411755164832.674,3.28268307477235,33.106507562713,,2.29688202529013,5.5,10.0,68863514.0,26.63435,16.65791,,513120.0,15.4228763984157,122.168153177406,0.688000023365021,
347,Thailand,2017,6.42399978637695,6.33888271704316,6.50911685571074,1.12786877155304,1.42579245567322,0.647239029407501,0.580200731754303,0.0316127352416515,0.572123110294342,2.03950834274292,,,,,,,40.2365537063598,,,,,,,,,18.3980901104732,,455302682985.757,3.91288024316505,34.8347706272526,,2.61065905601305,5.3,9.5,69037513.0,24.16351,16.22081,,513120.0,14.8139001313996,122.802846744057,,
348,Togo,2015,2.839,2.77173,2.90627,0.20868,0.13995,0.28443,0.36453,0.10731,0.16681,1.56726,45.0285453796387,96.57075,10.2188039482385,7.42667326746498,5.60262810203998,-6.737532838,81.2237240575846,34.532,,,,,8.827,64.47254,16.26494,17.793321459595,15.18121507,4179185205.16122,5.74286845333449,5.52612958207799,84.29011,8.38154462119363,26.4,77.7,7416802.0,,41.70862,71.2646671412409,56790.0,18.9542730571164,107.415855475636,2.20390009880066,
349,Togo,2016,3.303,3.192,3.414,0.28123,0.0,0.24811,0.34678,0.11587,0.17517,2.1354,46.9283752441406,91.07442,2.85650963566755,0.293039282427927,5.60262810203998,,80.6400699156215,34.028,,,,,8.686,64.0631499999999,16.01789,18.5241597236598,,4457732624.94515,5.09999205281729,4.14560850275698,,2.10255370940438,25.9,75.3,7606374.0,,41.39676,,56790.0,18.8737305765675,103.986696284281,,
350,Togo,2017,3.49499988555908,3.39596165940166,3.59403811171651,0.305444717407227,0.431882530450821,0.247105568647385,0.38042613863945,0.0956650152802467,0.196896150708199,1.83722925186157,,91.64536,,,,,79.921097418707,,,,,,,,,15.4171294812352,,4757776485.12802,4.40001046251446,6.312723385218,,1.32383387566868,25.4,72.9,7797694.0,,40.12613,,56790.0,17.4882458141063,101.135070955661,,
351,Trinidad and Tobago,2015,6.168,6.05905,6.27695,1.21183,1.18354,0.61483,0.55884,0.0114,0.31844,2.26882,100.0,,,,2.87,15.288076,43.2494573213953,13.956,,,,,9.491,,,36.9008735771039,0.17663409,24401734194.6814,1.51716296239492,,,-1.8699416555361,17.7,27.7,1360092.0,,,0.284205763881456,5130.0,27.1795893320139,,2.21079993247986,
352,Trinidad and Tobago,2016,6.168,5.95,6.386,1.32572,0.98569,0.52608,0.48453,0.01241,0.31935,2.51394,100.0,,,,2.87,,43.7713161392798,13.608,,,,,9.612,,,,,22295585700.3672,-5.95706134719481,,,-5.54246159914386,17.1,26.9,1364962.0,,,,5130.0,,,2.9721999168396,
353,Trinidad and Tobago,2017,6.16800022125244,5.95446655184031,6.38153389066458,1.36135590076447,1.3802285194397,0.519983291625977,0.518630743026733,0.00896481610834599,0.325296461582184,2.05324745178223,,,,,,,44.2485484273708,,,,,,,,,,,22079017626.6686,-2.33601412405142,,,-3.23726725082146,16.6,26.1,1369125.0,,,,5130.0,,,,
354,Tunisia,2015,4.739,4.70311,4.77489,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2.12466,100.0,,,,5.9,11.21613514,45.5641309073293,18.647,,,,,6.357,,71.58674,,0.42476387,43152528548.124,1.15361583712001,9.08928740194687,,-0.0188474767940505,8.0,14.0,11273661.0,,15.79669,12.5623503533853,163610.0,,91.0589736319819,15.2181997299194,
355,Tunisia,2016,5.045,4.965,5.125,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2.68413,100.0,,,,5.9,9.405493723,46.3805271792291,18.295,,,,,6.341,,,,,41808379888.2682,1.1083929680381,7.70485633220642,,0.292190960931222,7.7,13.5,11403248.0,,16.18367,,163610.0,,90.6983399477086,15.5142002105713,
356,Tunisia,2017,4.80499982833862,4.72563264966011,4.88436700701714,1.00726580619812,0.868351459503174,0.613212049007416,0.289680689573288,0.0867231488227844,0.0496933571994305,1.89025115966797,,,,,,,47.0821065466249,,,,,,,,,,,39952095560.8829,1.95512567537509,7.39964059627497,,0.78943658662655,7.5,13.0,11532127.0,,,,163610.0,,99.4765161633394,15.3793001174927,
357,Turkey,2015,5.332,5.29336,5.37064,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2.08528,100.0,94.97289,6.37734025224287,4.69093164109584,4.29237734524015,25.08157196,50.1168039051499,16.533,,,,,5.814,22.88367,37.82141,30.8047372175793,,859796691176.471,6.08589921553133,25.7540038321303,99.49439,5.90133026923914,7.1,13.4,78271472.0,18.45287,18.40513,13.3742300375217,785350.0,18.2381911417337,49.2998761677158,10.2360000610352,
358,Turkey,2016,5.389,5.295,5.483,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2.29074,100.0,94.44043,3.37017205072794,1.75686913770856,4.29237734524015,24.75063281,49.8492384749315,16.241,,,,,5.819,,,32.7205439776903,,863721731068.508,3.18381907738632,25.3411653937894,99.62136,3.83927288439405,6.5,12.5,79512426.0,,,,785350.0,18.3247725334396,46.8156420522548,10.8386001586914,
359,Turkey,2017,5.5,5.40513503670692,5.59486496329308,1.19827437400818,1.33775317668915,0.637605607509613,0.300740599632263,0.0996715798974037,0.0466930419206619,1.87927794456482,,,,,,,49.4986625756126,,,,,,,,,31.9625168204798,,851549299635.427,7.44123347067462,26.4566263978185,,9.12659409628441,5.9,11.6,80745020.0,,,,785350.0,17.8731064650213,54.1220109723464,10.8191995620728,
360,Turkmenistan,2015,5.548,5.50625,5.58975,0.95847,1.22668,0.53886,0.4761,0.30844,0.16979,1.86984,100.0,,,,2.32,,52.7154941651389,26.01,,,,,7.098,,,,0.24279443,35799714285.7143,6.49999990951666,,,,22.2,50.5,5565284.0,,,0.0408878864181804,488100.0,,81.2999305660859,,
361,Turkmenistan,2016,5.658,5.58,5.736,1.08017,1.03817,0.44006,0.37408,0.28467,0.22567,2.21489,100.0,,,,2.32,,53.8135411364159,25.373,,,,,7.076,,,,,36180000000.0,6.1999999664301,,,,21.8,48.8,5662544.0,,,,488100.0,,62.0279554607913,,
362,Turkmenistan,2017,5.82200002670288,5.75881917789578,5.88518087550998,1.13077676296234,1.49314916133881,0.437726080417633,0.41827192902565,0.259270340204239,0.24992498755455,1.83290982246399,,,,,,,54.2945884249482,,,,,,,,,,,37926285714.2857,6.50000004682975,,,,21.3,47.3,5758075.0,,,,488100.0,,53.5753567069955,,
363,Uganda,2015,3.931,3.88783,3.97417,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,18.5,,4.78334337631219,1.36007390489476,1.98031924528997,17.54184118,101.622700102577,42.631,,,,,8.874,,,12.8798639348743,39.86033971,27102650386.6012,5.1878598626103,13.8456616566903,,11.6334223929787,21.6,55.3,40144870.0,,42.9168,89.0579489792097,241550.0,12.9285306485061,47.6644212960542,,
364,Uganda,2016,3.739,3.629,3.849,0.34719,0.90981,0.19625,0.43653,0.06442,0.27102,1.51416,26.7,,-3.3104732823404,-6.44061523764852,1.98031924528997,20.20487942,100.630767843244,42.144,,,,,8.697,,,13.6899262601904,,24133664284.5033,4.78100029145199,15.4325122141856,,0.59506005065353,20.9,51.6,41487965.0,,42.72062,,241550.0,13.4557703786114,47.1145215972767,,
365,Uganda,2017,4.08099985122681,3.96619973540306,4.19579996705055,0.381430715322495,1.12982773780823,0.217632606625557,0.443185955286026,0.057069718837738,0.325766056776047,1.526362657547,,,,,,,99.5193247383957,,,,,,,,,,,25995031850.1658,3.86302375686572,16.4781523355755,,2.1957101295758,20.2,49.0,42862958.0,,42.65911,,241550.0,,43.482034450146,9.4399995803833,
366,Ukraine,2015,4.681,4.63688,4.72512,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,1.5714,100.0,,-10.2684974139323,-9.37351711023918,5.80122727350942,15.90788361,44.8156022050033,10.7,,,,,14.9,,,37.3687532184352,2.43716848,91030959454.6961,-9.77297394655352,13.3220587525345,,-15.2331955806696,5.6,9.4,45154029.0,6.97019,12.38447,4.14431803937237,603550.0,20.4513654211322,107.806616298156,9.14000034332275,
367,Ukraine,2016,4.324,4.236,4.412,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,1.50066,100.0,,3.85887791534434,2.33634076538878,5.80122727350942,17.62434046,45.75968438318,10.3,,,,,14.7,19.63951,27.88959,33.5044167207813,,93355993628.5042,2.44099473810617,14.8001963639138,,3.66736976161101,5.4,9.1,45004645.0,7.03673,12.75838,,603550.0,19.6301198096561,105.521204913122,9.35000038146973,
368,Ukraine,2017,4.09600019454956,4.00659028455615,4.18541010454297,0.89465194940567,1.39453756809235,0.575903952121735,0.122974775731564,0.0230294708162546,0.270061463117599,0.814382314682007,,,,,,,46.9610354836983,,,,,,,,,33.5871327424135,,112154185121.406,2.52451286360788,13.086975178684,,5.05211432520107,5.2,8.8,44831159.0,7.20581,12.99453,,603550.0,20.0409866841886,103.556246899012,9.51000022888184,
369,United Arab Emirates,2015,6.901,6.86371,6.938289999999999,1.42727,1.12575,0.80925,0.64157,0.38583,0.26428,2.24743,100.0,95.9709,-8.35835007654232,-9.19359901866416,,,17.3824550434515,9.885,,,,,1.555,,,4.28850810607108,,358135057862.492,5.06470152944831,52.1911026868636,,5.55550164481664,4.5,8.7,9154302.0,,23.61794,0.137108046073838,83600.0,0.0577340241915802,175.221307567909,,
370,United Arab Emirates,2016,6.573,6.494,6.652,1.57352,0.87114,0.72993,0.56215,0.35561,0.26591,2.21507,100.0,97.17865,-2.63602754636887,-3.84719363008718,,,17.6081783608388,9.592,,,,,1.592,,,4.4659581193146,,357045064669.843,2.98844182081464,51.287857064415,,4.85217327351621,4.7,9.0,9269612.0,9.54885,24.52278,,83600.0,0.0434947005242334,176.747648042171,1.63550198078156,
371,United Arab Emirates,2017,6.64799976348877,6.57395222321153,6.72204730376601,1.62634336948395,1.26641023159027,0.726798236370087,0.60834527015686,0.324489563703537,0.3609419465065,1.734703540802,,,,,,,17.7016699355506,,,,,,,,,4.09863903951296,,382575085091.899,0.790400387794406,52.7688474149951,,3.36156557420169,4.7,9.1,9400145.0,,,,83600.0,0.0669836058233162,172.810526922642,2.46300005912781,
372,United Kingdom,2015,6.867,6.84834,6.88566,1.26637,1.28548,0.90943,0.59625,0.32067,0.51912,1.96994,100.0,99.94197,2.9157223170253,2.10081875354039,5.66075284952537,12.10828888,55.5359676105076,11.9,,,,,9.2,32.16658,41.03583,38.4164126609475,0.00998088,2885570309160.86,2.34593951714504,15.2585034337761,,-0.00885551975461851,2.7,4.5,65128861.0,15.45905,,8.71168557437913,243610.0,25.159723137737,56.4764707844448,5.3011999130249,
373,United Kingdom,2016,6.725,6.647,6.803,1.40283,1.08672,0.80991,0.50036,0.27399,0.50156,2.14999,100.0,99.76344,2.30355542393804,1.57567879797141,5.66075284952537,11.6098674,56.1748670126333,11.8,,,,,9.1,33.36391,37.4718,37.2992867660804,,2650850178102.14,1.93579094969158,15.345098153069,,0.233807641512925,2.7,4.4,65595565.0,19.44776,15.05392,,243610.0,25.5971162999647,58.5823132453289,4.81319999694824,
374,United Kingdom,2017,6.71400022506714,6.64420868903399,6.78379176110029,1.44163393974304,1.49646008014679,0.805335938930511,0.508190035820007,0.265428066253662,0.492774158716202,1.70414352416992,,,,,,,56.8096733369365,,,,,,,,,,,2622433959604.16,1.787150984874,15.8488406674787,,2.5293639558563,2.6,4.3,66022273.0,,,,243610.0,,62.4618308060607,4.33479976654053,
375,United States,2015,7.119,7.08061,7.1573899999999995,1.39451,1.24711,0.86179,0.54604,0.1589,0.40105,2.51011,100.0,94.60023,3.87015961946166,3.08805484451391,4.78450726445276,18.9599198,51.1789017097804,12.4,,,,,8.44,,,22.6075551089212,0.0,18120714000000.0,2.86158702527237,17.536047420648,,0.816002055424676,3.8,6.8,321039839.0,14.69697,14.45723,8.71693586705814,9831510.0,11.2591244091706,27.8900378870281,5.28000020980835,
376,United States,2016,7.104,7.02,7.188,1.50796,1.04782,0.779,0.48163,0.14868,0.41077,2.72782,100.0,95.89206,0.97414448731621,0.235399481369242,4.78450726445276,17.7651263,51.6523481467354,12.4,,,,,8.4,,,22.6873963658036,,18624475000000.0,1.48527919319147,16.890102942499,,0.540861148853196,3.7,6.7,323405935.0,,,,9831510.0,11.024841292815,26.579922387074,4.86920022964478,
377,United States,2017,6.99300003051758,6.91134331345558,7.07465674757957,1.54625928401947,1.41992056369781,0.77428662776947,0.505740523338318,0.135638788342476,0.392578780651093,2.2181134223938,,,,,,,52.2682745262177,,,,,,,,,22.4879546425165,,19390604000000.0,2.27333854830167,,,,3.6,6.6,325719178.0,,,,9831510.0,11.9997330229631,,4.35519981384277,
378,Uruguay,2015,6.485,6.43961,6.530390000000001,1.06166,1.2089,0.8116,0.60362,0.24558,0.2324,2.32142,99.70948,97.69772,0.0340123008267597,-0.315977543909312,4.30152395038539,17.34462141,55.8835554085754,14.142,,,,,9.352,,,31.9848964550612,0.08985152,53274304222.136,0.370741266957879,19.3328520927824,98.9276,4.8982220970959,4.9,8.9,3431552.0,,11.76053,58.0220411778528,176220.0,18.5094794019647,45.3282408076895,7.48789978027344,151.26729592566
379,Uruguay,2016,6.545,6.456,6.634,1.18157,1.03143,0.72183,0.54388,0.21394,0.18056,2.67139,100.0,98.34596,1.56374307310993,1.19647459093177,4.30152395038539,18.21254609,55.7091445054299,14.034,,,,,9.366,,,38.4252045735119,,52687612261.5424,1.68979816237868,19.343249351629,99.15242,0.725579185083518,4.8,8.6,3444006.0,,11.13129,,176220.0,23.7093047211716,41.3102262381265,7.84060001373291,156.337694910717
380,Uruguay,2017,6.4539999961853,6.36209377467632,6.54590621769428,1.21755969524384,1.41222786903381,0.719216823577881,0.57939225435257,0.178061872720718,0.175096929073334,2.17240953445435,,,,,,,55.5554455543565,,,,,,,,,,,56156972157.6958,2.65668445585696,18.8446809652653,98.9325999999999,-3.53834440154026,4.6,8.2,3456750.0,,,,176220.0,,39.9878243855738,7.88959980010986,
381,Uzbekistan,2015,6.003,5.95939,6.04661,0.63244,1.34043,0.59772,0.65821,0.30826,0.22837,2.23741,100.0,97.12497,4.20737268389715,2.40548731103981,9.3747642,,47.6803439666757,23.5,,,,,4.9,,,19.409259875412,1.25531666,66903804142.5395,7.99999999891617,16.7191427887943,100.0,7.60000001054773,13.8,25.6,31298900.0,10.69989,19.03192,2.97017869966095,447400.0,17.467265169063,49.3240984283064,5.15000009536743,
382,Uzbekistan,2016,5.987,5.896,6.078,0.73591,1.1681,0.50163,0.60848,0.28333,0.34326,2.34638,100.0,97.50505,3.92800702332103,2.13647678566633,9.3747642,,47.7291260520074,22.8,,,,,4.9,,,18.3078628597444,,67445712840.4013,7.80000000151786,11.6833355500732,100.0,6.69999998790169,12.9,23.9,31847900.0,10.43487,20.42443,,447400.0,17.1559283190351,51.1534210628951,5.15999984741211,
383,Uzbekistan,2017,5.97100019454956,5.876462816149,6.06553757295012,0.786441087722778,1.54896914958954,0.498272627592087,0.658248662948608,0.246528223156929,0.415983647108078,1.81691360473633,,98.54778,,,,,48.0459513291256,,,,,,,,,17.8402556577935,,49677172714.26,5.29999999887707,20.2766530561153,,4.00000001279226,12.1,22.5,32387200.0,10.32977,21.15014,,447400.0,14.5486324864416,68.5185423260856,,
384,Vietnam,2015,5.36,5.328930000000001,5.39107,0.63216,0.91226,0.74676,0.59444,0.10441,0.1686,2.20173,100.0,,6.84124637873924,5.66900161685314,4.61775215880337,28.81614771,42.5278385397595,16.923,,,,,5.806,,,,2.15666148,193241108709.536,6.67928878891431,25.7050434762699,,10.5999120422197,11.0,21.6,93571567.0,,19.2242,34.9985698382085,331230.0,,178.767414715772,1.8585000038147,
385,Vietnam,2016,5.061,4.991,5.131,0.74037,0.79117,0.66157,0.55954,0.11556,0.25075,1.9418,100.0,,9.75477796382967,8.59709567428779,4.61775215880337,30.18576256,42.8589025256001,16.691,,,,,5.821,,,,,205276172134.901,6.21081166789989,24.9477150877034,,11.9000388602207,10.8,21.3,94569072.0,,19.62995,,331230.0,,184.686278311417,1.85150003433228,
386,Vietnam,2017,5.07399988174438,5.000718998909,5.14728076457977,0.788547575473785,1.27749133110046,0.652168989181519,0.571055591106415,0.0876332372426987,0.234968051314354,1.46231865882874,,,,,,,43.2881993782358,,,,,,,,,,,223779865815.183,6.8122456596398,25.4579976927572,,14.4000500723829,10.6,20.9,95540800.0,,19.64643,,331230.0,,200.38458042639,1.88619995117188,
387,Zambia,2015,5.129,5.059119999999999,5.19888,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2.6343,31.1,,,,1.06,37.25892607,91.86561173822,38.441,,,,,7.998,,,23.113715055341,24.27665019,21154394545.895,2.91988111018713,34.572701330726,,5.41717975516627,23.2,64.9,16100587.0,,,87.9854523585353,752610.0,16.8308146259347,79.8651551332171,,
388,Zambia,2016,4.795,4.645,4.945,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2.58991,27.2193374633789,,,,1.06,34.28971543,90.7796634648112,38.131,,,,,7.78,,,22.2953692306268,,20954754378.1394,3.75717780476374,32.5257984803191,,1.91711166954607,22.7,62.4,16591390.0,,,,752610.0,14.9371937731955,73.9585743505261,,
389,Zambia,2017,4.51399993896484,4.38389437645674,4.64410550147295,0.636406779289246,1.00318729877472,0.257835894823074,0.461603492498398,0.0782135501503944,0.249580144882202,1.82670545578003,,,,,,,89.6132568984969,,,,,,,,,,,25868142073.452,3.40316885119505,,,4.37849869385889,22.2,60.0,17094130.0,,,,752610.0,,71.4658797977809,,
390,Zimbabwe,2015,4.61,4.5671,4.652900000000001,0.271,1.03276,0.33475,0.25861,0.08079,0.18987,2.44191,33.7,,8.87446050023652,6.35037313885385,1.91,-10.58964597,79.5143636399425,33.937,,,,,8.402,,,,24.25624516,19963120600.0,1.77987270340296,-8.39281910664807,,0.199997556702684,24.1,57.0,15777451.0,,,81.797808552401,390760.0,,56.7488111052137,,
391,Zimbabwe,2016,4.193,4.101,4.285,0.35041,0.71478,0.1595,0.25429,0.08582,0.18503,2.4427,38.1451377868652,,-1.42831496699789,-3.70432993417585,1.91,-0.834098894,79.1953035239659,33.144,,,,,8.078,,,,,20548678100.0,0.75586925093063,-1.47059046099903,,0.555004759101436,23.1,53.3,16150362.0,,,,390760.0,,51.2190246437312,,
392,Zimbabwe,2017,3.875,3.77130035728216,3.97869964271784,0.375846534967422,1.08309590816498,0.196763753890991,0.336384207010269,0.0953753814101219,0.189143493771553,1.59797024726868,,,,,,,78.656894412838,,,,,,,,,,,22040902300.0,4.70403539054713,-1.01006300454404,,1.30000280139997,22.4,50.3,16529904.0,,,,390760.0,,50.0282958016651,,
